source_id,province,year,subject_type,batch,school_name,major_name,score,rank,quota,source_file,group_code,subject_requirement,admitted_count,average_score,average_rank,equivalent_score,school_yxid,raw_rank
zyfz:2025:101650:fb7fa90eaa65e95e,四川,2025,物理类,专科提前批,江西水利电力大学,专业组110（选科：不限）,376,254917,16,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,110,不限,16,410,233377,475,101650,254917
zyfz:2024:101650:97d0acc06cc437fd,四川,2024,物理类,专科提前批,江西水利电力大学,专业组110（选科：不限）,390,259340,16,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,110,不限,16,414,242463,493,101650,259340
zyfz:2023:101650:896ef78f158a45aa,四川,2023,物理类,专科提前批,江西水利电力大学,专业组110（选科：不限）,317,270709,20,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,110,不限,20,390,231600,462,101650,270709
zyfz:2025:101647:e9dca171e03d2074,四川,2025,物理类,专科提前批,安徽交通职业技术学院,专业组101（选科：不限）,372,256868,15,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,不限,15,403,238637,471,101647,256868
zyfz:2024:101647:28d625df680c5c33,四川,2024,物理类,专科提前批,安徽交通职业技术学院,专业组101（选科：不限）,386,261687,8,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,不限,14,433,224836,489,101647,261687
zyfz:2025:101652:c5cdfd6fe9c630e9,四川,2025,物理类,专科提前批,滨州职业技术大学,专业组101（选科：不限）,368,258642,12,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,不限,12,416,228336,467,101652,258642
zyfz:2024:101652:9b4d7fa4cf81a3c7,四川,2024,物理类,专科提前批,滨州职业技术大学,专业组101（选科：不限）,387,261113,7,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,不限,7,434,223794,490,101652,261113
zyfz:2025:101666:efc025ed45b8f35e,四川,2025,物理类,专科提前批,湖北交通职业技术学院,专业组104（选科：不限）,364,260348,15,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,104,不限,15,412,231707,464,101666,260348
zyfz:2024:101666:c27d1da8bbea31ae,四川,2024,物理类,专科提前批,湖北交通职业技术学院,专业组104（选科：不限）,387,261113,13,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,104,不限,13,411,244887,490,101666,261113
zyfz:2023:101666:7a48d94e050748c2,四川,2023,物理类,专科提前批,湖北交通职业技术学院,专业组104（选科：不限）,371,244880,8,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,104,不限,8,389,232380,505,101666,244880
zyfz:2025:101658:044f5fba529f2633,四川,2025,物理类,专科提前批,泰山职业技术学院,专业组101（选科：不限）,358,262787,14,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,不限,14,401,240014,458,101658,262787
zyfz:2024:101658:273904ab1c8d5ccb,四川,2024,物理类,专科提前批,泰山职业技术学院,专业组101（选科：不限）,384,262840,9,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,不限,9,421,236395,487,101658,262840
zyfz:2023:101658:55b6d99b3826e2fd,四川,2023,物理类,专科提前批,泰山职业技术学院,专业组101（选科：不限）,292,278264,5,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,不限,5,348,257886,443,101658,278264
zyfz:2025:101671:bfeed4ce197648a5,四川,2025,物理类,专科提前批,湖南汽车工程职业大学,专业组102（选科：不限）,353,264626,16,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,102,不限,16,413,230882,454,101671,264626
zyfz:2024:101671:8925b775bca0646b,四川,2024,物理类,专科提前批,湖南汽车工程职业大学,专业组102（选科：不限）,388,260517,13,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,102,不限,13,412,244122,491,101671,260517
zyfz:2023:101671:fbad18d6c58f2ac0,四川,2023,物理类,专科提前批,湖南汽车工程职业大学,专业组102（选科：不限）,301,275754,18,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,102,不限,18,384,236129,450,101671,275754
zyfz:2025:101651:dcf0615f9e275b5e,四川,2025,物理类,专科提前批,江西信息应用职业技术学院,专业组202（选科：不限）,350,265669,9,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,202,不限,9,401,240014,451,101651,265669
zyfz:2024:101651:b629b614eec281e9,四川,2024,物理类,专科提前批,江西信息应用职业技术学院,专业组202（选科：不限）,386,261687,9,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,202,不限,9,413,243313,489,101651,261687
zyfz:2025:101646:377f0b38bba310c3,四川,2025,物理类,专科提前批,浙江建设职业技术学院,专业组103（选科：不限）,346,267013,10,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,103,不限,10,416,228336,447,101646,267013
zyfz:2024:101646:0f9efe8fb2967170,四川,2024,物理类,专科提前批,浙江建设职业技术学院,专业组103（选科：不限）,407,247905,10,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,103,不限,10,445,211561,508,101646,247905
zyfz:2025:101657:114a183ce7f5f210,四川,2025,物理类,专科提前批,山东海事职业学院,专业组104（选科：不限）,326,272693,10,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,104,不限,10,346,267013,429,101657,272693
zyfz:2024:101657:1c9b7ba8ae9e1f47,四川,2024,物理类,专科提前批,山东海事职业学院,专业组104（选科：不限）,203,300773,10,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,104,不限,10,317,287375,337,101657,300773
zyfz:2023:101657:807c7ea26a0c6b0b,四川,2023,物理类,专科提前批,山东海事职业学院,专业组104（选科：不限）,198,293450,10,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,104,不限,10,425,198711,354,101657,293450
zyfz:2025:101673:f1a0e6f233754cc0,四川,2025,物理类,专科提前批,海南科技职业大学,专业组101（选科：不限）,302,277596,4,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,不限,5,344,267643,406,101673,277596
zyfz:2023:101673:94008bef2f67b2ac,四川,2023,物理类,专科提前批,海南科技职业大学,专业组101（选科：不限）,259,285555,4,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,不限,4,318,270359,417,101673,285555
zyfz:2025:101648:7f8f4f5b45d20e10,四川,2025,物理类,专科提前批,泉州海洋职业学院,专业组101（选科：不限）,301,277779,9,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,不限,9,359,262426,405,101648,277779
zyfz:2024:101648:59c920721eb52e0d,四川,2024,物理类,专科提前批,泉州海洋职业学院,专业组101（选科：不限）,204,300735,9,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,不限,9,333,283338,338,101648,300735
zyfz:2023:101648:c3a2132da134f50a,四川,2023,物理类,专科提前批,泉州海洋职业学院,专业组101（选科：不限）,150,295252,40,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,不限,40,310,273066,286,101648,295252
zyfz:2025:101655:136f60b5e2600ea3,四川,2025,物理类,专科提前批,日照航海工程职业学院,专业组501（选科：不限）,294,278821,14,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,501,不限,14,363,260758,398,101655,278821
zyfz:2023:101655:72276bae9fad1465,四川,2023,物理类,专科提前批,日照航海工程职业学院,专业组501（选科：不限）,190,293974,9,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,501,不限,9,323,268634,344,101655,293974
